#MAP=belgium
#PROTOCOL=G-NAV
#
X=3.853907;Y=50.744900;A=1662.7;S=99.3;V=99.0;H=188;C=189;WY=-2.5;WX=0.2;
#
X=3.853886;Y=50.744827;A=1662.2;S=99.8;V=99.4;H=190;C=192;WY=-2.5;WX=0.2;
X=3.853863;Y=50.744766;A=1661.7;S=100.2;V=99.7;H=193;C=194;WY=-2.5;WX=0.2;
#
X=3.853836;Y=50.744705;A=1661.1;S=100.7;V=100.1;H=195;C=197;WY=-2.5;WX=0.2;
X=3.853804;Y=50.744648;A=1660.6;S=101.3;V=100.5;H=198;C=199;WY=-2.5;WX=0.2;
#
X=3.853768;Y=50.744587;A=1660.0;S=101.8;V=100.9;H=200;C=202;WY=-2.5;WX=0.2;
X=3.853729;Y=50.744534;A=1659.5;S=102.4;V=101.2;H=203;C=205;WY=-2.5;WX=0.2;
#
X=3.853679;Y=50.744469;A=1658.8;S=103.2;V=101.7;H=206;C=208;WY=-2.5;WX=0.2;
X=3.853630;Y=50.744415;A=1658.2;S=103.8;V=102.0;H=208;C=211;WY=-2.5;WX=0.2;
#
X=3.853573;Y=50.744358;A=1657.7;S=104.5;V=102.4;H=211;C=214;WY=-2.5;WX=0.2;
X=3.853515;Y=50.744308;A=1657.2;S=105.1;V=102.6;H=214;C=216;WY=-2.5;WX=0.2;
#
X=3.853450;Y=50.744255;A=1656.7;S=105.7;V=102.9;H=217;C=219;WY=-2.5;WX=0.2;
X=3.853381;Y=50.744205;A=1656.2;S=106.3;V=103.2;H=219;C=222;WY=-2.5;WX=0.2;
#
X=3.853307;Y=50.744160;A=1655.7;S=107.0;V=103.4;H=222;C=225;WY=-2.5;WX=0.2;
X=3.853229;Y=50.744114;A=1655.2;S=107.6;V=103.7;H=225;C=229;WY=-2.5;WX=0.2;
#
X=3.853147;Y=50.744072;A=1654.8;S=108.3;V=103.9;H=228;C=232;WY=-2.5;WX=0.2;
X=3.853060;Y=50.744030;A=1654.3;S=108.9;V=104.1;H=231;C=235;WY=-2.5;WX=0.2;
#
X=3.852970;Y=50.743996;A=1653.8;S=109.6;V=104.4;H=235;C=238;WY=-2.5;WX=0.2;
X=3.852876;Y=50.743961;A=1653.3;S=110.4;V=104.7;H=238;C=241;WY=-2.5;WX=0.2;
#
X=3.852784;Y=50.743931;A=1652.8;S=111.1;V=104.9;H=241;C=245;WY=-2.5;WX=0.2;
X=3.852677;Y=50.743900;A=1652.2;S=112.0;V=105.3;H=244;C=248;WY=-2.5;WX=0.2;
#
X=3.852572;Y=50.743877;A=1651.6;S=112.8;V=105.6;H=248;C=251;WY=-2.5;WX=0.2;
X=3.852465;Y=50.743858;A=1651.0;S=113.7;V=106.0;H=251;C=255;WY=-2.5;WX=0.2;
#
X=3.852355;Y=50.743843;A=1650.4;S=114.7;V=106.5;H=254;C=258;WY=-2.5;WX=0.2;
X=3.852243;Y=50.743832;A=1649.6;S=115.7;V=107.0;H=258;C=262;WY=-2.5;WX=0.2;
#
X=3.852129;Y=50.743824;A=1648.9;S=116.8;V=107.5;H=261;C=265;WY=-2.5;WX=0.2;
X=3.852014;Y=50.743820;A=1648.1;S=117.9;V=108.1;H=265;C=269;WY=-2.5;WX=0.2;
#
X=3.851920;Y=50.743820;A=1647.4;S=118.8;V=108.6;H=268;C=271;WY=-2.5;WX=0.2;
X=3.851779;Y=50.743828;A=1646.3;S=120.3;V=109.3;H=272;C=276;WY=-2.5;WX=0.2;
#
X=3.851661;Y=50.743835;A=1645.4;S=121.5;V=109.9;H=276;C=279;WY=-2.5;WX=0.2;
X=3.851539;Y=50.743855;A=1644.6;S=122.8;V=110.5;H=279;C=283;WY=-2.5;WX=0.2;
#
X=3.851425;Y=50.743874;A=1643.8;S=123.9;V=111.0;H=283;C=286;WY=-2.5;WX=0.2;
X=3.851309;Y=50.743896;A=1643.0;S=125.0;V=111.4;H=286;C=290;WY=-2.5;WX=0.2;
#
X=3.851194;Y=50.743927;A=1642.4;S=126.0;V=111.8;H=290;C=293;WY=-2.5;WX=0.2;
X=3.851081;Y=50.743961;A=1641.8;S=126.8;V=112.1;H=293;C=296;WY=-2.5;WX=0.2;
#
X=3.850967;Y=50.743999;A=1641.2;S=127.7;V=112.5;H=297;C=300;WY=-2.5;WX=0.2;
X=3.850863;Y=50.744041;A=1640.7;S=128.4;V=112.7;H=300;C=303;WY=-2.5;WX=0.2;
#
X=3.850759;Y=50.744087;A=1640.2;S=129.0;V=112.9;H=303;C=306;WY=-2.5;WX=0.2;
X=3.850658;Y=50.744137;A=1639.7;S=129.6;V=113.2;H=306;C=309;WY=-2.5;WX=0.2;
#
X=3.850561;Y=50.744186;A=1639.3;S=130.2;V=113.4;H=309;C=312;WY=-2.5;WX=0.2;
X=3.850467;Y=50.744244;A=1638.8;S=130.8;V=113.6;H=312;C=314;WY=-2.5;WX=0.2;
#
X=3.850378;Y=50.744305;A=1638.4;S=131.3;V=113.8;H=315;C=317;WY=-2.5;WX=0.2;
X=3.850294;Y=50.744366;A=1637.9;S=131.8;V=114.0;H=318;C=320;WY=-2.5;WX=0.2;
#
X=3.850211;Y=50.744434;A=1637.5;S=132.3;V=114.2;H=321;C=323;WY=-2.5;WX=0.2;
X=3.850138;Y=50.744499;A=1637.1;S=132.8;V=114.4;H=324;C=326;WY=-2.5;WX=0.2;
#
X=3.850068;Y=50.744568;A=1636.7;S=133.2;V=114.6;H=327;C=329;WY=-2.5;WX=0.2;
X=3.850002;Y=50.744644;A=1636.3;S=133.5;V=114.7;H=330;C=332;WY=-2.5;WX=0.2;
#
X=3.849945;Y=50.744717;A=1635.9;S=133.8;V=114.8;H=333;C=334;WY=-2.5;WX=0.2;
X=3.849891;Y=50.744793;A=1635.6;S=134.1;V=114.9;H=336;C=337;WY=-2.5;WX=0.2;
#
X=3.849844;Y=50.744873;A=1635.3;S=134.3;V=115.0;H=339;C=340;WY=-2.5;WX=0.2;
X=3.849803;Y=50.744953;A=1635.0;S=134.5;V=115.1;H=342;C=343;WY=-2.5;WX=0.2;
#
X=3.849767;Y=50.745033;A=1634.7;S=134.6;V=115.1;H=345;C=346;WY=-2.5;WX=0.2;
X=3.849738;Y=50.745117;A=1634.4;S=134.7;V=115.1;H=348;C=348;WY=-2.5;WX=0.2;
#
X=3.849716;Y=50.745197;A=1634.2;S=134.7;V=115.1;H=351;C=351;WY=-2.5;WX=0.2;
X=3.849700;Y=50.745281;A=1634.1;S=134.7;V=115.0;H=354;C=354;WY=-2.5;WX=0.2;
#
X=3.849690;Y=50.745365;A=1633.9;S=134.6;V=114.9;H=357;C=357;WY=-2.5;WX=0.2;
X=3.849687;Y=50.745449;A=1633.8;S=134.5;V=114.8;H=0;C=359;WY=-2.5;WX=0.2;
#
X=3.849691;Y=50.745533;A=1633.7;S=134.3;V=114.7;H=3;C=2;WY=-2.5;WX=0.2;
X=3.849700;Y=50.745617;A=1633.6;S=134.1;V=114.6;H=6;C=5;WY=-2.5;WX=0.2;
#
X=3.849712;Y=50.745682;A=1633.5;S=133.9;V=114.5;H=8;C=7;WY=-2.5;WX=0.2;
X=3.849739;Y=50.745785;A=1633.5;S=133.5;V=114.2;H=12;C=11;WY=-2.5;WX=0.2;
#
X=3.849768;Y=50.745865;A=1633.5;S=133.1;V=114.0;H=15;C=13;WY=-2.5;WX=0.2;
X=3.849803;Y=50.745945;A=1633.4;S=132.7;V=113.8;H=18;C=16;WY=-2.5;WX=0.2;
#
X=3.849844;Y=50.746025;A=1633.5;S=132.3;V=113.6;H=21;C=19;WY=-2.5;WX=0.2;
X=3.849892;Y=50.746101;A=1633.5;S=131.8;V=113.4;H=24;C=22;WY=-2.5;WX=0.2;
#
X=3.849943;Y=50.746178;A=1633.5;S=131.3;V=113.1;H=27;C=25;WY=-2.5;WX=0.2;
X=3.849997;Y=50.746243;A=1633.5;S=130.8;V=112.9;H=30;C=27;WY=-2.5;WX=0.2;
#
X=3.850065;Y=50.746319;A=1633.6;S=130.3;V=112.6;H=33;C=30;WY=-2.5;WX=0.2;
X=3.850133;Y=50.746387;A=1633.6;S=129.7;V=112.4;H=36;C=33;WY=-2.5;WX=0.2;
#
X=3.850207;Y=50.746456;A=1633.7;S=129.1;V=112.1;H=39;C=36;WY=-2.5;WX=0.2;
X=3.850286;Y=50.746517;A=1633.7;S=128.5;V=111.9;H=42;C=39;WY=-2.5;WX=0.2;
#
X=3.850368;Y=50.746578;A=1633.8;S=127.9;V=111.6;H=45;C=42;WY=-2.5;WX=0.2;
